NEAB1DS__-3P11,2019-10-25 00:00:00,-0.07
NEAB1DS__-3P15,2019-10-25 00:00:00,0.9747
NEAB1DS__-3P25,2019-10-25 00:00:00,0.9567
NEAB1DS__-3H02,2019-10-25 00:00:00,0.0049
NEAB1DS__-3H04,2019-10-25 00:00:00,-0.1249
NEAB1DS__-3H06,2019-10-25 00:00:00,0.0118
NEAB1DS__-3H08,2019-10-25 00:00:00,-0.0669
NEAB1DS__-3H10,2019-10-25 00:00:00,-0.0351
NEAB1DS__-3H12,2019-10-25 00:00:00,-0.3369
NEAB1____-3H02,2019-10-25 00:00:00,16
NE_______-3H01,2019-10-26 00:00:00,2
NE_______-3H02,2019-10-26 00:00:00,0
NEAB1____-3H02,2019-10-26 00:00:00,17
NEAB1____-3H01,2019-10-26 00:00:00,11
NESK1____-3H03,2019-10-26 00:00:00,302.45
